last_name,congress,loyalty,sex,party_code,date,dim_2,id,dim_1,first_name,title,state,periphery,statement,party,unsigned_periphery
Biden,109,0,1,100,2006-09-28,-0.042,1ae9422751ce1fcb26f3989898b9d7f5,-0.314,Joseph,MILITARY COMMISSIONS ACT OF 2006,DELAWARE,-0.15941819299861598,"It is also not smart because it risks continued harm to the image of the United States. The 9/11 Commission concluded that ``[a]llegations that the United States abused prisoners in its custody make it harder to build the diplomatic, political, and military alliances the government will need.'' The recently released National Intelligence Estimate made plain that there are several factors fueling the spread of the jihadist movement, including ``entrenched grievances, such as corruption, injustice, and fear of Western domination, leading to anger, humiliation, and a sense of powerlessness.'' The mistreatment of detainees at Abu Ghraib, and concerns about our policies governing detainees at Guantanamo Bay, undoubtedly fuel these grievances and anger against the United States. Our detainee policies have also made it harder for our allies to support our anti-terrorism policies. We have to get this right.",1,
Meek,108,0,1,100,2004-06-18,0.108,c532b07e5da5700dc4269ebd37724575,-0.363,Kendrick,THE PROBLEM WITH U.S. POLICY IN THE MIDDLE EAST,FLORIDA,0.19278092663893087,"And for us to be 60-something-odd members of the Committee on Armed Services, the largest military on the face of the Earth, the most capable, able, agile, mobile military on the face of the Earth, for us to have to read the newspaper to understand what is going on, and taking from General Myers's testimony when he did come before us and in his 30-plus years of service he has never seen anything like this Abu Ghraib issue. He said that to us. He has never seen it.",1,
Rohrabacher,110,1,1,200,2007-06-06,-0.405,ef75465229f73d81e6ec52d4cf8eceec,0.629,Dana,IMMIGRATION ISSUES,CALIFORNIA,1.1797091362910126,"Mr. Speaker, I have defended President Bush throughout most of his administration: From the war in Iraq; to those tragic mistakes that were made at Abu Ghraib, realizing they were just mistakes, but not at the heart of the policy; from the tax cuts to the preparation of the prescription drug bill.",0,
Durbin,110,0,1,100,2008-07-30,-0.39,783c0a40e785a16fbec8b7aee741a0b1,-0.366,Richard,FREE FLOW OF INFORMATION ACT OF 2007--MOTION TO PROCEED,ILLINOIS,0.21434413804531133,"During the last 30 years, many of our most important news stories were revealed to us by reporters who obtained their information from confidential sources. Often, these stories exposed government and corporate waste, fraud and abuse. Let me give you a few examples of what these confidential sources enabled journalists to report to the public: the President's warrantless surveillance program; the unsafe and deteriorating conditions at Walter Reed Army Medical Center; the treatment of Iraqi prisoners at Abu Ghraib; the Enron accounting fraud scandal; the rampant abuse of steroids in major league baseball; and the government's misleading statements to the American people about the Vietnam war, as documented in the Pentagon Papers.",1,
Schiff,108,0,1,100,2004-05-06,-0.129,df028a9baea73addd094a1a7eca9e576,-0.346,Adam,CONDEMNING TREATMENT OF IRAQI DETAINEES,CALIFORNIA,0.070589395336108349,"I am deeply proud of our military. The vast majority of our men and women in uniform serve with bravery, compassion and honor. Sadly, the barbaric conduct at the Abu Ghraib prison reflects upon all our troops and it is up to all of us, the Congress, the executive branch, the justice system and the military itself to address this blight upon our record. I am glad that several of our senior commanders in Iraq have publicly apologized to the Iraqi people. I also believe that it was important for President Bush to express his personal regret to the Iraqi people and his commitment to a full investigation as he did during two interviews with Arabic language television yesterday.",1,
Schakowsky,109,0,0,100,2005-06-21,-0.276,7aad416b10ec521a5eed0bd35016c86e,-0.602,Janice,"PROVIDING FOR CONSIDERATION OF H.R. 2475, INTELLIGENCE AUTHORIZATION 
                        ACT FOR FISCAL YEAR 2006",ILLINOIS,1.9106501020139046,"The gentleman from California (Mr. Waxman) offered a reasonable amendment, which was rejected by the Rules Committee, that would have put the House on record in support of a bipartisan, independent investigation into detainee abuse at Abu Ghraib prison in Iraq and the facility at Guantanamo Bay.",1,
Byrd,109,0,1,100,2005-02-02,0.729,f5e2394af8254065b31bdeba1434d3aa,-0.309,Robert,EXECUTIVE SESSION,WEST VIRGINIA,-0.19535687867591672,"Mr. Gonzales continues to deny responsibility for many of the policies and legal decisions made by this administration. But the Fay report and the Schlesinger report corroborate the fact that policy memos on torture, ghost detainees, and the Geneva Conventions, which Judge Gonzales either wrote, requested, authorized, endorsed, or implemented, appear to have contributed to detainee abuses in Afghanistan, Guantanamo Bay, and Iraq, including those that occurred at Abu Ghraib.",1,
Kucinich,108,0,1,100,2004-05-06,0.024,245ab631d8d2a72e94107cca2f512d9e,-0.582,Dennis,DEPLORING ABUSE OF PERSONS IN UNITED STATES CUSTODY IN IRAQ,OHIO,1.7668953593047017,"It does not go far enough to express America's regret and sorrow for the crimes committed at Abu Ghraib prison, and possibly elsewhere. We should apologize on behalf of the American people to the Iraqi people.",1,
Graham,113,0,1,200,2014-06-26,-0.161,706c0582a0d94049bb9e7545a35617db,0.409,Lindsey,TERRORIST THREATS,SOUTH CAROLINA,-0.19178228896757646,"Abu Ghraib was a direct result of being overwhelmed by circumstances on the ground. We thought that once the Iraqi Army disbanded and Saddam Hussein was displaced, we would be able to handle Iraq with a few thousand troops. The Bush administration was wrong in that calculation. Senator McCain spoke up, and the surge did work.",0,
Conyers,110,0,1,100,2007-10-04,-0.465,cdfddc0da645cbad10b56c933ac0739d,-0.66,John,MEJA EXPANSION AND ENFORCEMENT ACT OF 2007,MICHIGAN,2.3275388558705932,"The kinds of activities that, to the great shame of our nation, have been carried out at Abu Ghraib prison and Guantanamo Bay detention facilities are not, in any circumstances, permissible. Let us be clear that, in the passage of this motion, we are in no way authorizing or legitimating these behaviors. Let us also be clear that, in this passage of this legislation, we are providing federal prosecutors the tools to arrest and prosecute any contractor working for this government who commits such abominable acts to the full extent of the law.",1,
Obey,111,1,1,100,2009-10-01,-0.063,f722b49ac33ddfea8ff94c5a7aa744b6,-0.45,David,"MOTION TO INSTRUCT CONFEREES ON H.R. 2892, DEPARTMENT OF HOMELAND 
                   SECURITY APPROPRIATIONS ACT, 2010",WISCONSIN,0.81811405742396337,"But the problem is that the previous administration had no process by which to separate the merely criminal or the merely misguided from the truly evil. And as a result, thanks in part to the unrelated chaos of Abu Ghraib, the United States, which has rightly prided itself on being the principal advocate of due process and human rights in the world, has come to be seen by some these days as a pretty major apologist for torture and imprisonment without review or remedy. I don't think that's what America really stands for.",1,
,108,0,,,2004-06-14,,12cf41448815d20eada5854ce8c1b5ea,,,CALLING ON THE BUSH ADMINISTRATION FOR CLEAR FOREIGN POLICY,,,"It is represented to us that the insurgents are increasing their activity, their brutality, their bloodshed because of the potential transition of government. But I believe it is crucial for this administration to do several things: one, to again address this body of Congress to be able to enunciate and to provide information on just what our strategy is going to be post-June 30. We have a hostage being held in Saudi Arabia, al Qaeda is in its height of activity, bloodshed is occurring in Baghdad and around Iraq on a most frequent basis. Conflict has not yet been resolved, and there is, I believe, confusion within the Defense Department, the leadership, Secretary Rumsfeld whom we have asked on repeated occasions to resign in light of Abu Ghraib and the continued abuses that we hear of, and the lack of direction. There is no response from the administration. That is, I think, intolerable.",,
Durbin,109,0,1,100,2005-02-02,-0.39,09b1f6a69ddd5cde8ec4c635d72e6354,-0.366,Richard,EXECUTIVE SESSION,ILLINOIS,0.21434413804531133,"Blaming Abu Ghraib completely on night shift soldiers ignores critical decisions on torture policy made at the highest levels of our Government, decisions that Mr. Gonzales played a major role in making. If we are going to hold those at the lowest levels accountable, it is only fair to hold those at the highest levels accountable as well.",1,
